File:,D:\04.Project\13.고성능차량하중이동제어\04.Logic\JSNDCT_CorneringLogicAdded\TuningTool\JSNDCT_Cornering.spm
Project:,
System:,
User:,
Vehicle:,
Vehicle Type:,
Date Time:,
Comment:,

Recording Time:,2020-08-26 수 AM 11:36:35 ~ 2020-08-26 수 AM 11:38:16
Save Time:,0.000 ~ 100.460 sec

,[FLAG],[VALUE],1.leu8VehicleSpd,2.lou8FlagRoll,3.ldu8FlagDive,4.lsu8FlagAdSquat,5.lsu8FlagDecAdSquat,6.lsu8FlagNoseDwAdSquat,7.lnu8FlagTurn,8.lcu8FlagCornering,9.lcs8DfCornering[0],10.lis8DfOffset[0],11.lcs8DfCornering[1],12.lcs8DfCornering[2],13.lcs8DfCornering[3],14.lis8DfOffset[1],15.lis8DfOffset[2],16.lis8DfOffset[3]
74.370,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.380,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.390,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.400,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.410,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.420,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.430,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.440,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.450,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.460,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.470,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.480,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.490,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.500,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.510,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.520,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.530,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.540,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.550,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.560,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.570,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.580,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.590,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.600,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.610,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.620,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.630,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.640,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.650,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.660,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.670,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.680,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.690,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.700,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.710,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.720,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.730,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.740,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.750,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.760,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.770,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.780,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.790,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.800,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.810,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.820,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.830,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.840,,,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.850,,,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.860,,,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.870,,,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.880,,,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.890,,,43,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
74.900,,,43,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
74.910,,,43,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
74.920,,,43,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
74.930,,,43,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
74.940,,,43,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
74.950,,,43,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
74.960,,,43,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
74.970,,,43,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
74.980,,,42,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
74.990,,,42,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.000,,,42,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.010,,,42,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.020,,,42,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.030,,,42,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.040,,,42,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.050,,,42,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.060,,,42,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.070,,,42,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.080,,,42,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.090,,,42,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.100,,,42,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.110,,,41,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.120,,,41,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.130,,,41,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.140,,,41,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.150,,,41,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.160,,,41,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.170,,,41,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.180,,,41,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.190,,,41,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.200,,,41,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.210,,,41,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.220,,,41,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.230,,,40,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.240,,,40,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.250,,,40,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.260,,,40,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.270,,,40,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.280,,,40,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.290,,,40,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.300,,,40,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.310,,,40,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.320,,,40,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.330,,,40,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.340,,,39,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.350,,,39,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.360,,,39,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.370,,,39,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.380,,,39,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.390,,,39,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.400,,,39,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.410,,,39,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.420,,,39,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.430,,,39,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.440,,,39,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.450,,,39,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.460,,,38,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.470,,,38,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.480,,,38,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.490,,,38,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.500,,,38,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.510,,,38,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.520,,,38,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.530,,,38,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.540,,,38,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.550,,,38,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.560,,,38,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.570,,,38,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.580,,,38,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.590,,,38,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.600,,,37,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.610,,,37,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.620,,,37,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.630,,,37,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.640,,,37,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.650,,,37,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.660,,,37,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.670,,,37,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.680,,,37,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.690,,,37,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.700,,,37,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.710,,,37,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.720,,,36,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.730,,,36,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.740,,,36,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.750,,,36,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.760,,,36,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.770,,,36,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.780,,,36,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.790,,,36,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.800,,,36,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.810,,,36,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.820,,,36,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.830,,,36,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.840,,,36,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.850,,,36,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.860,,,35,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.870,,,35,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.880,,,35,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.890,,,35,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.900,,,35,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.910,,,35,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.920,,,35,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.930,,,35,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.940,,,35,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.950,,,35,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.960,,,35,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.970,,,35,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.980,,,35,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
75.990,,,35,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
76.000,,,35,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
76.010,,,34,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
76.020,,,34,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
76.030,,,34,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
76.040,,,34,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
76.050,,,34,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
76.060,,,34,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
76.070,,,34,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
76.080,,,34,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
76.090,,,34,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
76.100,,,34,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
76.110,,,34,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
76.120,,,34,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
76.130,,,34,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
76.140,,,34,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
76.150,,,34,0,1,0,0,0,0,0,0,19,0,0,0,19,58,58
76.160,,,34,0,1,0,0,0,0,0,0,19,0,0,0,19,57,57
76.170,,,34,0,1,0,0,0,0,0,0,18,0,0,0,18,56,56
76.180,,,34,0,1,0,0,0,0,0,0,18,0,0,0,18,55,55
76.190,,,33,0,1,0,0,0,0,0,0,18,0,0,0,18,54,54
76.200,,,33,0,1,0,0,0,0,0,0,17,0,0,0,17,52,52
76.210,,,33,0,1,0,0,0,0,0,0,17,0,0,0,17,51,51
76.220,,,33,0,1,0,0,0,0,0,0,16,0,0,0,16,50,50
76.230,,,33,0,1,0,0,0,0,0,0,16,0,0,0,16,49,49
76.240,,,33,0,1,0,0,0,0,0,0,16,0,0,0,16,48,48
76.250,,,33,0,1,0,0,0,0,0,0,15,0,0,0,15,46,46
76.260,,,33,0,1,0,0,0,0,0,0,15,0,0,0,15,45,45
76.270,,,33,0,1,0,0,0,0,0,0,14,0,0,0,14,44,44
76.280,,,33,0,1,0,0,0,0,0,0,14,0,0,0,14,43,43
76.290,,,33,0,1,0,0,0,0,0,0,14,0,0,0,14,42,42
76.300,,,33,0,1,0,0,0,0,0,0,13,0,0,0,13,40,40
76.310,,,33,0,1,0,0,0,0,0,0,13,0,0,0,13,39,39
76.320,,,33,0,1,0,0,0,0,0,0,12,0,0,0,12,38,38
76.330,,,33,0,1,0,0,0,0,0,0,12,0,0,0,12,37,37
76.340,,,33,0,1,0,0,0,0,0,0,12,0,0,0,12,36,36
76.350,,,33,0,1,0,0,0,0,0,0,11,0,0,0,11,34,34
76.360,,,33,0,1,0,0,0,0,0,0,11,0,0,0,11,33,33
76.370,,,33,0,1,0,0,0,0,0,0,10,0,0,0,10,32,32
76.380,,,33,0,1,0,0,0,0,0,0,10,0,0,0,10,31,31
76.390,,,33,0,1,0,0,0,0,0,0,10,0,0,0,10,30,30
76.400,,,33,0,1,0,0,0,0,0,0,9,0,0,0,9,28,28
76.410,,,33,0,1,0,0,0,0,0,0,9,0,0,0,9,27,27
76.420,,,32,0,1,0,0,0,0,0,0,8,0,0,0,8,26,26
76.430,,,32,0,1,0,0,0,0,0,0,8,0,0,0,8,25,25
76.440,,,32,0,1,0,0,0,0,0,0,8,0,0,0,8,24,24
76.450,,,32,0,1,0,0,0,0,0,0,7,0,0,0,7,22,22
76.460,,,32,0,1,0,0,0,0,0,0,7,0,0,0,7,21,21
76.470,,,32,0,1,0,0,0,0,0,0,6,0,0,0,6,20,20
76.480,,,32,0,1,0,0,0,0,0,0,6,0,0,0,6,19,19
76.490,,,32,0,1,0,0,0,0,0,0,6,0,0,0,6,18,18
76.500,,,32,0,1,0,0,0,0,0,0,5,0,0,0,5,16,16
76.510,,,32,0,1,0,0,0,0,0,0,5,0,0,0,5,15,15
76.520,,,32,0,1,0,0,0,0,0,0,4,0,0,0,4,14,14
76.530,,,32,0,1,0,0,0,0,0,0,4,0,0,0,4,13,13
76.540,,,32,0,1,0,0,0,0,0,0,4,0,0,0,4,12,12
76.550,,,32,0,1,0,0,0,0,0,0,3,0,0,0,3,10,10
76.560,,,32,0,1,0,0,0,0,0,0,3,0,0,0,3,9,9
76.570,,,32,0,1,0,0,0,0,0,0,2,0,0,0,2,8,8
76.580,,,32,0,1,0,0,0,0,0,0,2,0,0,0,2,7,7
76.590,,,32,0,1,0,0,0,0,0,0,2,0,0,0,2,6,6
76.600,,,32,0,1,0,0,0,0,0,0,1,0,0,0,1,4,4
76.610,,,32,0,1,0,0,0,0,0,0,1,0,0,0,1,3,3
76.620,,,31,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
76.630,,,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
76.640,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.650,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.660,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.670,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.680,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.690,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.700,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.710,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.720,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.730,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.740,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.750,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.760,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.770,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.780,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.790,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.800,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.810,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.820,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.830,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.840,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.850,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.860,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.870,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.880,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.890,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.900,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.910,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.920,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.930,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.940,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.950,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.960,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.970,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.980,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.990,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.000,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.010,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.020,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.030,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.040,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.050,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.060,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.070,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.080,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.090,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.100,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.110,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.120,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.130,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.140,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.150,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.160,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.170,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.180,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.190,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.200,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.210,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.220,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.230,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.240,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.250,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.260,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.270,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.280,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.290,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.300,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.310,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.320,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.330,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.340,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.350,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.360,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.370,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.380,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.390,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.400,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.410,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.420,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.430,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.440,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.450,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.460,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.470,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.480,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.490,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.500,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.510,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.520,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.530,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.540,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.550,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.560,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.570,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.580,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.590,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.600,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.610,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.620,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.630,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.640,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.650,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.660,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.670,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.680,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.690,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.700,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.710,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.720,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.730,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.740,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.750,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.760,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.770,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.780,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.790,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.800,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.810,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.820,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.830,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.840,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.850,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.860,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.870,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.880,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.890,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.900,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.910,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.920,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.930,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
